99,1
98.9,2
97.6,3
96.7,4
96.2,5
95,6
91.9,7
91.1,8
91,9
90.4,10
89.3,11
88.9,12
88.8,13
88.6,14
88.6,15
88.5,16
87.8,17
86.9,18
86.1,19
85.2,20
84.5,21
83,22
83,23
82.2,24
81.2,25
81.1,26
80.6,27
78.4,28
78,29
77.4,30
77.3,31
77.2,32
77,33
76.9,34
75.8,35
75.5,36
73.8,37
73.2,38
72.8,39
72.7,40
72.7,41
72.4,42
72.3,43
72.2,44
72.1,45
70.5,46
70,47
69.8,48
69.7,49
69.6,50
69.3,51
68.2,52
68.1,53
67.5,54
66.9,55
66.7,56
66.1,57
66,58
66,59
66,60
64.7,61
64.3,62
63.1,63
62.8,64
61.9,65
61.3,66
61,67
61,68
60.4,69
59.8,70
58.9,71
58.5,72
58,73
57.7,74
57.1,75
56.9,76
56.8,77
56.3,78
55.7,79
55.7,80
55.6,81
55.2,82
54.5,83
54.5,84
54.5,85
53.9,86
53.6,87
53.5,88
53.1,89
53.1,90
52.6,91
52.4,92
51.9,93
51.6,94
51.2,95
51.1,96
50.5,97
50.5,98
50.3,99
49.5,100
48.8,101
48.5,102
48.5,103
48.3,104
48.1,105
48.1,106
47.7,107
47.7,108
47.7,109
47.6,110
47.6,111
47.5,112
47.5,113
47.3,114
47.2,115
47.1,116
47.1,117
46.7,118
46.6,119
46.3,120
46.2,121
46.1,122
46,123
45.8,124
45.6,125
45.6,126
45.5,127
45.4,128
45.2,129
45.2,130
44.8,131
44.7,132
44.6,133
44.5,134
44.3,135
44.2,136
44.1,137
43.9,138
43.6,139
43.4,140
43.2,141
43.2,142
43.1,143
42.7,144
42.7,145
42.5,146
42.3,147
42.1,148
42,149
41.8,150
41.8,151
41.8,152
41.4,153
41.4,154
41.3,155
41,156
40.8,157
40.6,158
40.5,159
40.5,160
40.2,161
40.2,162
40.1,163
40,164
40,165
39.8,166
39.7,167
39.5,168
39.3,169
39.2,170
39,171
39,172
38.9,173
38.7,174
38.5,175
38.2,176
38.1,177
38,178
37.9,179
37.6,180
37.5,181
37.4,182
37.3,183
37.3,184
37.2,185
37.1,186
37.1,187
36.9,188
36.7,189
36.7,190
36.6,191
36.6,192
36.6,193
36.3,194
35.8,195
35.8,196
35.8,197
35.7,198
35.7,199
35.6,200
35.5,201
35.3,202
35.3,203
35.3,204
35.2,205
35.1,206
35.1,207
35.1,208
35,209
34.4,210
34.2,211
34.2,212
34.1,213
34,214
33.9,215
33.8,216
33.3,217
33.3,218
33.3,219
33.3,220
33.3,221
33.2,222
33.2,223
33.1,224
33,225
33,226
32.9,227
32.8,228
32.8,229
32.8,230
32.7,231
32.7,232
32.6,233
32.4,234
32.3,235
32.2,236
32.2,237
32,238
31.7,239
31.7,240
31.6,241
31.5,242
31.5,243
31.5,244
31.5,245
31.4,246
31.4,247
31.3,248
