73.6,353,211
73.5,221,212
73.4,238,213
73.3,73,214
73.1,132,215
73,203,216
72.9,371,217
72.8,291,218
72.7,99,219
72.6,222,220
72.6,333,221
72.4,150,222
72.3,52,223
72.3,409,224
72.2,490,225
72.1,308,226
72.1,357,227
71.8,261,228
71.7,190,229
71.7,259,230
71.2,118,231
70.8,177,232
70.7,176,233
70.7,452,234
70.5,427,235
70.4,386,236
70.1,45,237
70,263,238
69.9,165,239
69.8,173,240
69.6,113,241
69.5,264,242
69.4,456,243
69.1,42,244
69,211,245
68.9,200,246
68.8,152,247
68.5,279,248
68.4,138,249
68.4,171,250
68.1,241,251
68,294,252
67.9,362,253
67.8,205,254
67.8,297,255
67.7,122,256
67.7,217,257
67.5,345,258
67.3,316,259
67.2,112,260
67.2,237,261
67.2,280,262
67.2,303,263
66.9,243,264
66.9,477,265
66.8,310,266
66.8,496,267
66.5,179,268
66.5,419,269
66.3,202,270
66.3,266,271
66.1,158,272
65.9,380,273
65.8,323,274
65.8,346,275
65.7,215,276
65.5,372,277
65.4,306,278
65.3,287,279
65.3,402,280
65.2,209,281
65.1,286,282
65.1,335,283
65.1,356,284
64.9,255,285
64.9,312,286
64.8,322,287
64.8,381,288
64.7,102,289
64.7,212,290
64.6,178,291
64.5,470,292
64.5,476,293
64.4,340,294
64.4,374,295
64.2,392,296
64.1,213,297
64.1,351,298
63.9,155,299
63.8,282,300
63.7,487,301
63.6,137,302
63.6,142,303
63.3,218,304
63.3,428,305
63.2,110,306
63.2,115,307
63.2,219,308
63,304,309
62.7,383,310
62.3,377,311
62.2,225,312
62.1,254,313
62,204,314
62,352,315
61.9,175,316
61.5,65,317
61.5,230,318
61.5,236,319
61.5,269,320
61.3,313,321
61.3,454,322
61.1,214,323
60.9,43,324
60.9,318,325
60.3,466,326
60.2,72,327
60.2,370,328
60.1,257,329
60,281,330
59.8,365,331
59.8,376,332
59.5,324,333
59.3,262,334
59.3,301,335
59.3,430,336
59.1,388,337
59,251,338
58.8,47,339
58.8,395,340
58.7,385,341
58.3,393,342
58.2,390,343
58.2,449,344
58.2,474,345
57.7,355,346
57.5,330,347
57,309,348
56.8,347,349
56.8,413,350
56.7,256,351
56.7,354,352
56.4,441,353
56.4,469,354
56.3,343,355
56,285,356
55.8,410,357
55.7,240,358
55.5,366,359
55.4,415,360
55.3,341,361
54.6,299,362
54.4,284,363
54.4,288,364
54.2,277,365
54.2,300,366
54,492,367
53.8,153,368
53.8,541,369
53.7,464,370
53.7,498,371
53.5,331,372
53.5,358,373
53.4,391,374
53.3,432,375
53.3,484,376
53,278,377
53,445,378
53,479,379
52.9,271,380
52.9,359,381
52.9,431,382
52.9,516,383
52.8,328,384
52.8,382,385
52.3,320,386
52.3,499,387
52.2,206,388
52.2,265,389
52.1,342,390
52,363,391
51.9,404,392
51.6,443,393
51.5,246,394
51.5,315,395
51.2,292,396
51.2,455,397
51.1,242,398
50.9,591,399
50.5,529,400
50.4,426,401
50.2,373,402
50,85,403
50,307,404
49.9,258,405
49.7,369,406
49.7,451,407
49.6,401,408
49.6,497,409
49.5,601,410
49.4,247,411
49.4,429,412
49.2,244,413
49.1,350,414
48.9,412,415
48.8,406,416
48.5,364,417
48.4,398,418
48.2,462,419
48,558,420
47.9,396,421
47.5,444,422
47.3,169,423
47.2,565,424
47.1,194,425
47,501,426
46.9,305,427
46.9,339,428
46.9,511,429
46.9,583,430
46.6,88,431
46.5,275,432
46.5,521,433
46.4,425,434
46.3,513,435
45.9,548,436
45.8,457,437
45.8,526,438
45.8,587,439
45.7,389,440
45.6,578,441
45.5,488,442
45.5,599,443
45.4,367,444
45.4,512,445
45.2,483,446
45,417,447
44.8,544,448
44.7,471,449
44.7,495,450
44.7,581,451
44.6,423,452
44.6,475,453
44.5,435,454
44.4,360,455
44.3,400,456
44.1,493,457
43.8,480,458
43.7,314,459
43.7,517,460
43.6,405,461
43.5,418,462
43.3,523,463
43.3,575,464
43.1,508,465
43.1,566,466
42.9,571,467
42.7,467,468
42.6,532,469
42.4,268,470
42.4,420,471
42.3,407,472
42.3,442,473
42.2,248,474
42.2,598,475
42.1,551,476
41.9,570,477
41.8,274,478
41.8,460,479
41.7,530,480
41.6,494,481
41.5,446,482
41.5,584,483
41.4,439,484
41.3,368,485
41.3,586,486
41.2,384,487
41.1,403,488
41.1,436,489
41,416,490
41,572,491
40.8,437,492
40.3,790,493
40.1,325,494
40.1,522,495
39.7,481,496
39.7,569,497
39.5,411,498
39.5,535,499
39.4,349,500
39.3,539,501
39.2,447,502
39.1,329,503
39,319,504
38.9,414,505
38.7,589,506
38.7,748,507
38.6,311,508
38.3,463,509
37.8,450,510
37.4,283,511
37.2,473,512
37.2,534,513
37,472,514
36.6,489,515
36.6,546,516
36.4,422,517
36.4,433,518
36.4,799,519
36.3,424,520
36.2,563,521
36.2,693,522
36.2,730,523
36.1,302,524
36.1,706,525
35.7,604,526
35.6,554,527
35.5,485,528
35.5,538,529
35.3,556,530
35.2,408,531
35,524,532
35,719,533
34.8,503,534
34.6,793,535
34.4,568,536
34.4,669,537
34.3,734,538
34.2,327,539
34.2,579,540
34,337,541
33.7,482,542
33.7,491,543
33.4,438,544
33.3,461,545
33.1,567,546
32.6,585,547
32.4,547,548
32.4,702,549
32.2,564,550
32.2,735,551
32.1,507,552
32,515,553
31.9,502,554
31.9,553,555
31.8,448,556
31.8,486,557
31.8,537,558
31.8,788,559
31.6,531,560
31.5,533,561
31.4,440,562
31.2,421,563
31.2,504,564
31.2,617,565
31.1,361,566
30.8,550,567
30.7,580,568
30.7,685,569
30.6,659,570
30.5,518,571
30.5,616,572
30.5,633,573
30.3,505,574
30.1,510,575
30,639,576
30,695,577
29.9,594,578
29.8,514,579
29.8,792,580
29.5,615,581
29.4,791,582
29.3,434,583
29.2,721,584
29.1,645,585
28.8,555,586
28.8,732,587
28.7,557,588
28.6,801,589
28.5,540,590
28.3,549,591
28.3,606,592
28.3,752,593
28.2,634,594
28.1,588,595
28.1,698,596
28,709,597
27.8,552,598
27.6,573,599
27.6,636,600
27.6,736,601
27.3,723,602
27.2,459,603
27,649,604
26.7,694,605
26.5,536,606
26.5,797,607
26.4,703,608
26.2,465,609
26.2,527,610
26.1,789,611
25.9,582,612
25.8,561,613
25.7,707,614
25.5,600,615
25.3,727,616
25.1,741,617
24.9,758,618
24.8,637,619
24.8,640,620
24.6,596,621
24.6,670,622
24.6,726,623
24.5,643,624
24.5,714,625
24.5,771,626
24.4,542,627
24.3,696,628
24.2,675,629
24,689,630
24,704,631
23.9,605,632
23.5,652,633
23.4,559,634
23.4,733,635
23.4,742,636
23.3,631,637
23.1,574,638
23.1,662,639
22.7,624,640
22.6,387,641
22.6,519,642
22.5,682,643
22.5,690,644
22.4,794,645
22.3,543,646
22.3,739,647
22.2,738,648
22,754,649
22,774,650
21.9,724,651
21.7,597,652
21.7,618,653
21.6,628,654
21.5,641,655
21.4,749,656
21.4,778,657
21.2,679,658
21.2,743,659
21.1,795,660
21,506,661
20.9,609,662
20.9,653,663
20.9,701,664
20.8,545,665
20.7,611,666
20.7,656,667
20.5,691,668
20.5,759,669
20.5,768,670
20.4,290,671
20.4,577,672
20.4,757,673
20.1,626,674
20.1,753,675
20.1,763,676
19.9,692,677
19.8,630,678
19.7,677,679
19.6,650,680
19.5,673,681
19.5,711,682
19.3,798,683
19.1,654,684
19,769,685
18.4,651,686
18.4,767,687
18.4,773,688
18.3,525,689
18.2,671,690
18.2,716,691
18.2,785,692
18.1,699,693
18,500,694
18,660,695
17.7,676,696
17.5,560,697
17.5,576,698
17.5,657,699
17.5,720,700
17.5,728,701
17.4,520,702
17.4,623,703
17.4,638,704
17.4,647,705
17,697,706
16.9,593,707
16.8,664,708
16.8,786,709
16.7,646,710
16.6,602,711
16.5,678,712
16.4,688,713
16.4,715,714
16.3,632,715
16.2,562,716
16.1,756,717
16,765,718
16,766,719
15.8,772,720
15.8,781,721
15.7,528,722
15.7,713,723
15.5,708,724
15.3,603,725
15.3,775,726
15.2,672,727
14.8,458,728
14.8,614,729
14.8,751,730
14.7,674,731
14.6,686,732
14.5,478,733
14.4,764,734
14.3,661,735
14.3,710,736
14.2,619,737
14.2,665,738
14.2,700,739
14.1,607,740
14,622,741
14,712,742
13.9,681,743
13.5,800,744
13.3,610,745
13.3,683,746
13.2,635,747
13.2,648,748
13.1,595,749
12.9,725,750
12.8,776,751
12.5,717,752
12.4,784,753
12.3,740,754
12.2,592,755
12.1,705,756
11.9,629,757
11.5,666,758
11.4,746,759
11.4,750,760
11.1,729,761
10.9,612,762
10.9,782,763
10.8,718,764
10.4,625,765
10.4,737,766
10.2,744,767
10.2,783,768
10,684,769
9.9,627,770
9.6,655,771
9.6,780,772
9.4,761,773
9.3,590,774
9.2,762,775
9.1,620,776
8.9,796,777
8.8,658,778
8.7,644,779
8.6,161,780
7.8,687,781
7.7,777,782
7.6,779,783
7.1,731,784
7,608,785
7,663,786
7,755,787
6.9,747,788
6.8,379,789
6.7,745,790
6,621,791
5.3,760,792
4.6,680,793
4.2,770,794
4,642,795
3.9,667,796
3.5,722,797
3.1,509,798
3,668,799
1.7,787,800
1.2,613,801
