100,1
73.3,2
70.4,3
69.6,4
68.8,5
61,6
59.6,7
58.8,8
57.1,9
56.6,10
54.5,11
50.7,12
50.5,13
48.7,14
47.8,15
46.3,16
46.1,17
44.5,18
44.5,19
43.7,20
42,21
41.7,22
41.5,23
41.1,24
40.6,25
38.9,26
38.8,27
38.8,28
38.6,29
38.5,30
38,31
37.4,32
36.5,33
36,34
35.7,35
35,36
34.8,37
34.6,38
34.4,39
34.1,40
33.6,41
33.6,42
32.8,43
32.3,44
32.3,45
32.2,46
32,47
31.9,48
31.3,49
31,50
30.5,51
30.3,52
30.2,53
30.1,54
30,55
29.8,56
29.7,57
29.4,58
29.4,59
29.3,60
29.2,61
29.2,62
29.2,63
28.5,64
28.5,65
28.3,66
28.2,67
28.2,68
28.2,69
28.1,70
27.8,71
27.6,72
27.3,73
27.3,74
27,75
27,76
26.7,77
26.7,78
26.7,79
26.7,80
26.7,81
26.5,82
26.2,83
26,84
25.7,85
25.3,86
24.9,87
24.9,88
24.9,89
24.7,90
24.7,91
24.6,92
24.5,93
24.5,94
24.5,95
24.4,96
24.3,97
24.2,98
24,99
23.9,100
