95.145,99.8
94.1675,98.8
93.885,99.9
92.8075,97
91.995,99.7
91.64,99.8
90.08,99.3
89.0925,96.7
88.2725,91.1
87.93,99.2
87.61,98.2
87.355,97.2
87.2,99.7
87.0825,94.2
85.7975,98.5
85.16,98.6
83.995,97.2
83.8925,90.9
82.6375,99
82.355,94.4
82.31,99.1
81.235,94.3
80.2675,96.3
79.4825,96.5
79.14,79.4
78.2675,93.8
77.5475,92.2
77.29,85.7
77.1475,95.3
76.05,94.6
75.6275,98.6
75.3775,86.6
75.3225,91.5
74.875,87.3
74.505,86.8
74.395,88.2
72.55,78.9
72.255,98.7
72.2125,99.2
72.155,86
71.98,69.1
71.1325,60.9
71.055,70.1
70.9425,84.3
70.315,92.2
69.9925,58.8
69.9625,87.8
69.8875,73.6
69.6575,86.6
69.59,96.4
69.4875,72.3
69.395,80.1
68.96,87.1
68.1825,85.6
68.11,77.5
68.085,77.3
67.8475,87.4
67.17,82.6
66.935,82.4
66.935,99.2
66.5625,88.1
66.43,95.9
66.0825,97.7
65.89,61.5
65.86,88
65.7075,85.2
65.5325,93
64.3,91.2
63.59,87.7
63.4725,95.6
63.1575,60.2
62.5325,73.3
62.3625,84
62.305,80.5
61.945,82.1
61.885,92.3
61.675,79.3
61.485,92.3
61.325,78.2
61.2575,80.9
60.9825,86.2
60.9725,82.1
60.7225,80.5
60.5525,50
60.4275,78.8
60.0725,95.7
59.9175,82.7
59.8825,46.6
59.7225,83.2
59.6975,81.3
59.6775,96.7
59.455,94.3
58.83,82.5
58.7575,84.9
58.6175,80.1
58.5425,93.3
58.045,76.8
57.975,72.7
57.87,88.3
57.8575,64.7
57.8475,99.7
57.8325,93.3
57.8,85.4
57.7075,86.9
57.6525,91.6
57.6325,81.7
57.4875,83.6
57.1875,82
57.18,63.2
57.1225,67.2
57.05,69.6
57.0125,82.9
56.8975,76.7
56.66,88.2
56.6125,71.2
56.1875,82.7
56.0925,85.6
56.08,76.6
56,75.4
55.99,75.2
55.9275,85.6
55.8575,84.9
55.8025,90.1
55.7475,96.4
55.6625,91.2
55.575,85.3
55.43,73.1
55.3675,78.5
55.2925,79.2
55.28,92
55.1225,75.5
