100,100
98.7,100
98.6,100
98.6,100
97.9,99.8
97.7,100
97.2,99.9
96.1,99.9
95.5,99.9
94.6,99.9
94.4,100
94.2,100
93.9,95.3
93.8,89.1
92.2,100
91.9,97.2
91.8,99.9
91.5,98.8
91,99.6
91,95.2
90.8,99.7
89.7,100
89.2,89.6
88.6,99.1
88.5,99.6
88.4,100
88.2,100
88,94.3
87.9,96.4
87.8,99.9
87.8,99.5
87.7,94
87.2,99.3
87.1,99.9
86.2,93.8
85.3,99.2
85,92.1
84.9,99.9
84.8,100
83.8,73.5
83.7,99.9
83.1,99.8
82.6,89.4
82.5,98
81.9,99.5
81.8,96.9
81.8,95.6
81.6,90.4
81.5,81.9
81.2,99.6
81.1,95.4
81.1,94.1
80.5,98.8
80.3,97.4
80.2,95.1
79.4,86.2
79.2,72.7
78.3,92.5
77.5,97.7
77.3,90.4
77,75.4
76.8,88.1
76.8,87.5
76.5,83.9
76.3,95.5
76.1,95.5
76,94.5
75.9,65.9
75.7,89.1
75.4,98
75.4,89.3
75.4,88.8
75.4,80.6
75.2,86
74.7,98.1
74.6,82.4
74.5,98.5
74.3,82.5
73.7,84.1
73.6,79
72.8,72.9
72.4,92.7
72.4,92.4
72.3,81.8
72.2,85.8
72.2,78.1
72,81.7
72,56.1
71.2,81
71.2,69.8
71.1,78.5
70.9,64.1
70.8,64
70.7,83.7
70.3,87.1
70.1,83.7
70.1,79.5
69.4,79.3
69.3,82
68.8,69.1
68.7,85.7
68.4,85.7
68.3,67.7
68.2,78.4
67.9,79.4
67.8,50.5
67.4,74.9
67.2,84.2
67,63.4
66.9,80.2
66.9,60.4
66.8,44.1
66.7,75.2
66.7,72.1
66.6,79.5
66.3,69.1
66.2,50.5
66.1,68.9
65.7,93.3
65.6,73.7
65.5,59.1
65,63.8
64.9,84.1
64.6,95.7
64.6,71.5
64.5,96.6
64.5,70
64.5,55.1
64.3,84.4
64.2,76.7
64.2,70.4
64,48.6
63.5,74.1
63.5,58.2
63.4,71.5
63.4,55.6
63.2,72.3
63.2,53.6
63.1,69.8
63.1,54.5
63.1,50.5
62.7,69.3
62.4,95.3
62.4,53.2
62.2,78.5
62.1,62
62,52.5
61.8,66.9
61.5,76.5
61.5,61.7
61.1,55.1
60.9,61
60.8,82.5
60.5,62.2
60.2,65.2
60.1,51.1
60,41.1
59.8,51.3
59.7,76.3
59.6,95.9
59.5,52
59.4,49.6
59.2,63.3
58.9,69.8
58.8,41.8
58.6,86.9
58.6,43.8
58.5,74.2
58.2,37.5
58.1,90.7
57.8,68.9
57.7,53.7
57,64.5
57,62.7
56.9,56
56.8,64.3
56.7,47
56.6,70.5
56.4,55.3
56.1,65.3
55.9,47.3
55.8,76.9
55.8,49.9
55.8,37.5
55.7,59
55.6,48.4
55.5,72.5
55.2,64.7
55.1,58.3
55.1,37.4
54.8,78
54.8,38.9
54.6,50.3
54.4,44.3
54.2,41.4
54.1,75.1
54.1,42.2
53.9,47.2
53.8,54.2
53.5,37.2
52.8,62.3
52.7,58
52.5,87.5
52.5,54.9
52.4,53.8
52,56.4
51.9,43.4
51.6,84.6
51.4,67.1
51.2,49.1
51.1,73.3
51,85.7
51,49.8
50.7,61
50.7,46.6
50.5,48.6
50.4,68.9
50.4,65.8
50.4,52.1
50.3,86
50.2,36.8
50.1,49.7
50,41.6
49.7,76.9
49.6,49.2
49.5,38.9
49.4,51.2
49.4,48.4
49.2,56.4
49.1,44.4
49.1,41.9
48.9,52.9
48.9,32.8
48.7,42.2
48.6,43.6
48.4,36.7
48.2,81.1
48.1,72.3
48.1,46.3
48,64.7
48,53.7
47.7,34.2
47.6,52.8
47.6,34.8
47.5,60.3
47.5,37.4
47,44.2
46.8,76.3
46.6,43.4
46.6,41.4
46.4,49.7
46.4,49.3
46.4,43
46.1,34.8
46,65.8
46,34.5
45.8,61.6
45.8,47.7
45.5,34.4
45.2,52.7
45.2,40.1
45,45.4
45,34.4
44.9,49.9
44.9,44.5
44.8,47.6
44.8,42.2
44.7,40
44.7,37
44.6,57.9
44.2,34.7
43.9,65.5
43.8,46.7
43.8,38.9
43.7,37.2
43.6,34
43.4,50.2
43.1,71.2
42.9,38.4
42.6,49.1
42.6,43.5
42.6,42.4
42.6,34
42.5,43
42.3,39.9
41.9,34.4
41.9,32.8
41.8,61.7
41.7,45.3
41.6,49.3
41.4,64.3
41.4,36.5
41.4,36.1
41.3,49
41.3,40.4
41.1,41.8
41.1,38.8
41,35.1
40.4,42.9
40.3,65.6
40.1,41.2
40.1,39.3
40.1,37.6
40,41.5
39.9,34.8
39.7,52.3
39.7,43.5
39.7,41.6
39.7,33.1
39.4,38.7
39.2,38.7
39,50.9
38.9,37.2
38.9,36.8
38.5,33.8
38.4,35.5
38.2,39.5
38.2,35.7
37.9,36.4
37.8,33.5
37.7,50.5
37.5,58.3
37.5,39.1
37.5,38.4
37.1,59.4
37.1,44
36.9,35.6
36.6,34.9
36.5,36.4
36.4,45.2
36.4,40.5
36.4,33
36.2,32.7
36,41
35.9,37.8
35.5,34.7
35.1,42.3
